Account ID,Account Owner Region,Account Name,Type,Sub Type,Support SDR,Billing Country,Industry,Employees,Account Propensity Score (APS),Global 2000 Rank,Expected SDR Assignment ,Match/Mismatch
134004,EMEACommercial,Company 10549,Prospect,Suspect,Comm Rep,United Kingdom,Retailers & eCommerce,175,93,,Comm Rep,Match
134005,EMEACommercial,Company 10550,Self Service,On Demand,Comm Rep,United Kingdom,Software - B2B,,70,,Unknown,Mismatch
134006,EMEACommercial,Company 10551,Prospect,Suspect,Comm Rep,United Kingdom,Software - B2B,4,71,,Comm Rep,Match
134007,EMEACommercial,Company 10552,Prospect,Prospect,Comm Rep,United Kingdom,"Exchanges, Clearing & Services",41,96,,Comm Rep,Match
134008,EMEACommercial,Company 10553,Prospect,Suspect,Comm Rep,South Africa,Agriculture,69,87,,Comm Rep,Match
134009,EMEACommercial,Company 10554,Prospect,Suspect,Comm Rep,Zambia,,42,57,,Comm Rep,Match
134010,EMEACommercial,Company 10555,Self Service,On Demand,Comm Rep,United Kingdom,Software - B2B,79,90,,Comm Rep,Match
134011,EMEACommercial,Company 10556,Prospect,Suspect,Comm Rep,United Kingdom,Software - B2B,3,47,,Comm Rep,Match
134012,EMEACommercial,Company 10557,Prospect,Suspect,Comm Rep,United Kingdom,"Activities, Parks, Attractions",82,61,,Comm Rep,Match
134013,EMEACommercial,Company 10558,Prospect,Suspect,Comm Rep,Israel,Media & Streaming,181,78,,Comm Rep,Match
134014,EMEACommercial,Company 10559,Self Service,On Demand,Comm Rep,United Kingdom,Software - B2B,,56,,Unknown,Mismatch
134015,EMEACommercial,Company 10560,Self Service,On Demand,Comm Rep,Spain,,,58,,Unknown,Mismatch
134016,EMEACommercial,Company 10561,Prospect,Suspect,Comm Rep,United Kingdom,Hardlines,161,10,,Comm Rep,Match
134017,EMEACommercial,Company 10562,Prospect,Prospect,Comm Rep,United Kingdom,Software - B2B,61,8,,Comm Rep,Match
134018,EMEACommercial,Company 10563,Prospect,Suspect,Comm Rep,United Kingdom,Software - B2B,6,67,,Comm Rep,Match
134019,EMEACommercial,Company 10564,Prospect,Suspect,Comm Rep,United Kingdom,Software - B2B,2,21,,Comm Rep,Match
134020,EMEACommercial,Company 10565,Prospect,Suspect,Comm Rep,United Kingdom,Retailers & eCommerce,133,68,,Comm Rep,Match
134021,EMEACommercial,Company 10566,Prospect,Prospect,Comm Rep,United Kingdom,Software - B2C,90,75,,Comm Rep,Match
134022,EMEACommercial,Company 10567,Prospect,Suspect,Comm Rep,Austria,Software - B2B,263,70,133,Comm Rep,Match
134023,EMEACommercial,Company 10568,Prospect,Suspect,Comm Rep,Switzerland,Industrial Goods,3710,92,,SDR,Mismatch
134024,EMEACommercial,Company 10569,Prospect,Suspect,Comm Rep,Switzerland,Industrial Goods,100,62,1595,Comm Rep,Match
134025,EMEACommercial,Company 10570,Self Service,Inactive,Comm Rep,Belgium,Federal & National Government,5073,72,,SDR,Mismatch
134026,EMEACommercial,Company 10571,Self Service,On Demand,Comm Rep,Belgium,Software - B2C,6,54,,Comm Rep,Match
134027,EMEACommercial,Company 10572,Prospect,Suspect,Comm Rep,Netherlands,Professional Services,143,95,,Comm Rep,Match
134028,EMEACommercial,Company 10573,Prospect,Suspect,Comm Rep,Netherlands,Regional Commercial & Retail Banks,176,89,,Comm Rep,Match
134029,EMEACommercial,Company 10574,Prospect,Churned,Comm Rep,Netherlands,Other Private Service,406,77,,Comm Rep,Match
134030,EMEACommercial,Company 10575,Self Service,On Demand,Comm Rep,Netherlands,Software - B2C,419,47,,Comm Rep,Match
134031,EMEACommercial,Company 10576,Prospect,Suspect,Comm Rep,Netherlands,Nonprofit Organization,18,26,,Comm Rep,Match
134032,EMEACommercial,Company 10577,Customer,On Demand,Comm Rep,Canada,Retailers & eCommerce,19,88,,Comm Rep,Match
134033,EMEACommercial,Company 10578,Self Service,On Demand,Comm Rep,United States,Software - B2B,1032,80,,SDR,Mismatch
134034,EMEACommercial,Company 10579,Self Service,Inactive,Comm Rep,Belgium,,,15,,Unknown,Mismatch
134035,EMEACommercial,Company 10580,Prospect,Suspect,Comm Rep,Netherlands,Regional Commercial & Retail Banks,95,42,,Comm Rep,Match
134036,EMEACommercial,Company 10581,Self Service,Inactive,Comm Rep,United States,Software - B2B,5,20,,Comm Rep,Match
134037,EMEACommercial,Company 10582,Prospect,Suspect,Comm Rep,South Africa,"Travel Tech, OTAs and TMCs",10,35,,Comm Rep,Match
134038,EMEACommercial,Company 10583,Self Service,Inactive,Comm Rep,United States,"Travel Tech, OTAs and TMCs",564,54,,SDR,Mismatch
134039,EMEACommercial,Company 10584,Prospect,Suspect,Comm Rep,United States,Technology Hardware,1072,90,,SDR,Mismatch
134040,EMEACommercial,Company 10585,Prospect,Suspect,Comm Rep,Switzerland,K-12 & Higher Education,63,64,,Comm Rep,Match
134041,EMEACommercial,Company 10586,Self Service,Inactive,Comm Rep,United States,Regional Commercial & Retail Banks,4625,89,,SDR,Mismatch
134042,EMEACommercial,Company 10587,Prospect,Suspect,Comm Rep,Switzerland,Software - B2B,62,93,,Comm Rep,Match
134043,EMEACommercial,Company 10588,Prospect,Suspect,Comm Rep,United States,"Travel Tech, OTAs and TMCs",1,82,,Comm Rep,Match
134044,EMEACommercial,Company 10589,Prospect,Suspect,Comm Rep,Netherlands,Nonprofit Organization,45,60,,Comm Rep,Match
134045,EMEACommercial,Company 10590,Prospect,Suspect,Comm Rep,Netherlands,Software - B2C,1,23,,Comm Rep,Match
134046,EMEACommercial,Company 10591,Self Service,Inactive,Comm Rep,United States,Professional Services,36,82,,Comm Rep,Match
134047,EMEACommercial,Company 10592,Prospect,Suspect,Comm Rep,Netherlands,Consulting,483382,50,412,SDR,Mismatch
134048,EMEACommercial,Company 10593,Customer,On Demand,Comm Rep,Egypt,Hardlines,1,40,,Comm Rep,Match
134049,EMEACommercial,Company 10594,Self Service,Inactive,Comm Rep,United States,Professional Services,28,52,,Comm Rep,Match
134050,EMEACommercial,Company 10595,Self Service,Inactive,Comm Rep,United States,Agencies,208,94,,Comm Rep,Match
134051,EMEACommercial,Company 10596,Prospect,Suspect,Comm Rep,Netherlands,Nonprofit Organization,136,96,,Comm Rep,Match
134052,EMEACommercial,Company 10597,Self Service,On Demand,Comm Rep,Netherlands,Regional Commercial & Retail Banks,14,67,,Comm Rep,Match
134053,EMEACommercial,Company 10598,Self Service,On Demand,Comm Rep,United States,,28,35,,Comm Rep,Match
134054,EMEACommercial,Company 10599,Prospect,Suspect,Comm Rep,Netherlands,Regional Commercial & Retail Banks,102,75,,Comm Rep,Match
134055,EMEACommercial,Company 10600,Self Service,On Demand,Comm Rep,Netherlands,Professional Services,1,55,,Comm Rep,Match
134056,EMEACommercial,Company 10601,Self Service,On Demand,Comm Rep,United States,AdTech & MarTech,37,86,,Comm Rep,Match
134057,EMEACommercial,Company 10602,Self Service,On Demand,Comm Rep,South Africa,Wealth & Asset Management,85,77,,Comm Rep,Match
134058,EMEACommercial,Company 10603,Prospect,Suspect,Comm Rep,South Africa,Wealth & Asset Management,168,84,,Comm Rep,Match
134059,EMEACommercial,Company 10604,Self Service,On Demand,Comm Rep,United States,Software - B2B,1,48,,Comm Rep,Match
134060,EMEACommercial,Company 10605,Self Service,On Demand,Comm Rep,South Africa,Software - B2B,1,44,,Comm Rep,Match
134061,EMEACommercial,Company 10606,Prospect,Suspect,Comm Rep,Switzerland,Nonprofit Organization,366,71,,Comm Rep,Match
134062,EMEACommercial,Company 10607,Prospect,Suspect,Comm Rep,Netherlands,Consulting,1,33,507,Comm Rep,Match
134063,EMEACommercial,Company 10608,Self Service,On Demand,Comm Rep,United States,Regional Commercial & Retail Banks,145,99,,Comm Rep,Match
134064,EMEACommercial,Company 10609,Prospect,Suspect,Comm Rep,Netherlands,Regional Commercial & Retail Banks,2,92,,Comm Rep,Match
134065,EMEACommercial,Company 10610,Prospect,Suspect,Comm Rep,Belgium,Federal & National Government,356,79,,Comm Rep,Match
134066,EMEACommercial,Company 10611,Self Service,On Demand,Comm Rep,Korea,Retailers & eCommerce,25,43,,Comm Rep,Match
134067,EMEACommercial,Company 10612,Self Service,On Demand,Comm Rep,United States,Consulting,1,48,,Comm Rep,Match
134068,EMEACommercial,Company 10613,Self Service,On Demand,Comm Rep,United States,Software - B2B,5681,48,,SDR,Mismatch
134069,EMEACommercial,Company 10614,Self Service,On Demand,Comm Rep,United States,Software - B2B,38,57,,Comm Rep,Match
134070,EMEACommercial,Company 10615,Prospect,Suspect,Comm Rep,Switzerland,Wealth & Asset Management,5,27,,Comm Rep,Match
134071,EMEACommercial,Company 10616,Prospect,Suspect,Comm Rep,Netherlands,Regional Commercial & Retail Banks,11,45,,Comm Rep,Match
134072,EMEACommercial,Company 10617,Prospect,Suspect,Comm Rep,Netherlands,Software - B2B,57,60,,Comm Rep,Match
134073,EMEACommercial,Company 10618,Prospect,Suspect,Comm Rep,Netherlands,Regional Commercial & Retail Banks,129,48,,Comm Rep,Match
134074,EMEACommercial,Company 10619,Prospect,Suspect,Comm Rep,Netherlands,Regional Commercial & Retail Banks,45,14,,Comm Rep,Match
134075,EMEACommercial,Company 10620,Prospect,Suspect,Comm Rep,Belgium,Software - B2C,5,10,,Comm Rep,Match
134076,EMEACommercial,Company 10621,Prospect,Suspect,Comm Rep,Netherlands,Consulting,83,82,,Comm Rep,Match
134077,EMEACommercial,Company 10622,Prospect,Suspect,Comm Rep,Netherlands,Consulting,63,70,,Comm Rep,Match
134078,EMEACommercial,Company 10623,Prospect,Suspect,Comm Rep,Netherlands,Regional Commercial & Retail Banks,2,18,,Comm Rep,Match
134079,EMEACommercial,Company 10624,Prospect,Suspect,Comm Rep,Netherlands,Regional Commercial & Retail Banks,1,43,,Comm Rep,Match
134080,EMEACommercial,Company 10625,Prospect,Suspect,Comm Rep,Netherlands,Regional Commercial & Retail Banks,42,76,,Comm Rep,Match
134081,EMEACommercial,Company 10626,Prospect,Suspect,Comm Rep,Netherlands,Healthcare Providers,41,80,,Comm Rep,Match
134082,EMEACommercial,Company 10627,Prospect,Suspect,Comm Rep,Netherlands,Software - B2C,46,55,,Comm Rep,Match
134083,EMEACommercial,Company 10628,Prospect,Suspect,Comm Rep,Netherlands,Regional Commercial & Retail Banks,50,88,,Comm Rep,Match
134084,EMEACommercial,Company 10629,Prospect,Suspect,Comm Rep,Netherlands,Regional Commercial & Retail Banks,108,35,,Comm Rep,Match
134085,EMEACommercial,Company 10630,Prospect,Suspect,Comm Rep,Netherlands,Regional Commercial & Retail Banks,281,82,,Comm Rep,Match
134086,EMEACommercial,Company 10631,Self Service,On Demand,Comm Rep,Switzerland,Software - B2C,42,93,,Comm Rep,Match
134087,EMEACommercial,Company 10632,Prospect,Suspect,Comm Rep,Bulgaria,Software - B2B,11,28,,Comm Rep,Match
134088,EMEACommercial,Company 10633,Customer,On Demand,Comm Rep,Switzerland,Wealth & Asset Management,8,78,,Comm Rep,Match
134089,EMEACommercial,Company 10634,Self Service,On Demand,Comm Rep,South Africa,Softlines,22,85,,Comm Rep,Match
134090,EMEACommercial,Company 10635,Self Service,On Demand,Comm Rep,United States,Nonprofit Organization,8,61,,Comm Rep,Match
134091,EMEACommercial,Company 10636,Self Service,On Demand,Comm Rep,United States,Software - B2B,1,38,,Comm Rep,Match
134092,EMEACommercial,Company 10637,Prospect,Churned,Comm Rep,United States,Software - B2B,1,19,,Comm Rep,Match
134093,EMEACommercial,Company 10638,Prospect,Suspect,Comm Rep,United States,Agencies,1,46,,Comm Rep,Match
134094,EMEACommercial,Company 10639,Prospect,Suspect,Comm Rep,Netherlands,Professional Services,10,60,,Comm Rep,Match
134095,EMEACommercial,Company 10640,Prospect,Suspect,Comm Rep,South Africa,Hotels and Accommodations,111,78,,Comm Rep,Match
134096,EMEACommercial,Company 10641,Prospect,Suspect,Comm Rep,Switzerland,Software - B2B,357,63,,Comm Rep,Match
134097,EMEACommercial,Company 10642,Prospect,Suspect,Comm Rep,United States,Entertainment Other,227,69,,Comm Rep,Match
134098,EMEACommercial,Company 10643,Prospect,Suspect,Comm Rep,Switzerland,Software - B2B,1702,90,,SDR,Mismatch
134099,EMEACommercial,Company 10644,Prospect,Suspect,Comm Rep,South Africa,Software - B2B,1,17,,Comm Rep,Match
134100,EMEACommercial,Company 10645,Prospect,Suspect,Comm Rep,South Africa,Software - B2B,11,47,,Comm Rep,Match
134101,EMEACommercial,Company 10646,Prospect,Suspect,Comm Rep,Germany,Softlines,21179,99,,SDR,Mismatch
134102,EMEACommercial,Company 10647,Prospect,Suspect,Comm Rep,Nigeria,Federal & National Government,2264,74,,SDR,Mismatch
134103,EMEACommercial,Company 10648,Customer,On Demand,Comm Rep,Switzerland,Software - B2B,8,96,,Comm Rep,Match
134104,EMEACommercial,Company 10649,Prospect,Suspect,Comm Rep,Switzerland,Wealth & Asset Management,1,45,,Comm Rep,Match
134105,EMEACommercial,Company 10650,Prospect,Suspect,Comm Rep,United States,Retailers & eCommerce,11,49,,Comm Rep,Match
134106,EMEACommercial,Company 10651,Self Service,On Demand,Comm Rep,United States,Softlines,8,35,,Comm Rep,Match
134107,EMEACommercial,Company 10652,Self Service,On Demand,Comm Rep,South Africa,Softlines,22,85,,Comm Rep,Match
134108,EMEACommercial,Company 10653,Prospect,Suspect,Comm Rep,Belgium,Nonprofit Organization,33,14,,Comm Rep,Match
134109,EMEACommercial,Company 10654,Self Service,On Demand,Comm Rep,United States,Wealth & Asset Management,8,78,,Comm Rep,Match
134110,EMEACommercial,Company 10655,Prospect,Suspect,Comm Rep,Nigeria,,,50,,Unknown,Mismatch
134111,EMEACommercial,Company 10656,Prospect,Suspect,Comm Rep,Kenya,,,70,,Unknown,Mismatch
134112,EMEACommercial,Company 10657,Self Service,On Demand,Comm Rep,United States,Hardlines,231,77,,Comm Rep,Match
134113,EMEACommercial,Company 10658,Self Service,On Demand,Comm Rep,South Africa,Wealth & Asset Management,6,44,,Comm Rep,Match
134114,EMEACommercial,Company 10659,Prospect,Suspect,Comm Rep,Netherlands,Regional Commercial & Retail Banks,267,85,,Comm Rep,Match
134115,EMEACommercial,Company 10660,Self Service,On Demand,Comm Rep,Switzerland,Software - B2B,5,58,,Comm Rep,Match
134116,EMEACommercial,Company 10661,Prospect,Suspect,Comm Rep,Austria,,,50,,Unknown,Mismatch
134117,EMEACommercial,Company 10662,Prospect,Suspect,Comm Rep,Netherlands,Consulting,158,68,,Comm Rep,Match
134118,EMEACommercial,Company 10663,Prospect,Suspect,Comm Rep,Ghana,Software - B2B,150,72,,Comm Rep,Match
134119,EMEACommercial,Company 10664,Prospect,Suspect,Comm Rep,United Kingdom,,62,43,,Comm Rep,Match
134120,EMEACommercial,Company 10665,Prospect,Suspect,Comm Rep,Netherlands,Software - B2B,55,47,,Comm Rep,Match
134121,EMEACommercial,Company 10666,Prospect,Suspect,Comm Rep,United Arab Emirates,Software - B2B,236,75,,Comm Rep,Match
134122,EMEACommercial,Company 10667,Prospect,Suspect,Comm Rep,Netherlands,Software - B2C,6,37,,Comm Rep,Match
134123,EMEACommercial,Company 10668,Prospect,Suspect,Comm Rep,Netherlands,Regional Commercial & Retail Banks,2,32,,Comm Rep,Match
134124,EMEACommercial,Company 10669,Prospect,Suspect,Comm Rep,Netherlands,Software - B2B,109,79,,Comm Rep,Match
134125,EMEACommercial,Company 10670,Prospect,Suspect,Comm Rep,Netherlands,Regional Commercial & Retail Banks,52,54,,Comm Rep,Match
134126,EMEACommercial,Company 10671,Prospect,Suspect,Comm Rep,Netherlands,Software - B2B,7,26,,Comm Rep,Match
134127,EMEACommercial,Company 10672,Prospect,Suspect,Comm Rep,Netherlands,Software - B2B,97,79,,Comm Rep,Match
134128,EMEACommercial,Company 10673,Prospect,Suspect,Comm Rep,Netherlands,Other Private Service,28,48,,Comm Rep,Match
134129,EMEACommercial,Company 10674,Prospect,Suspect,Comm Rep,Netherlands,Consulting,25,71,,Comm Rep,Match
134130,EMEACommercial,Company 10675,Prospect,Suspect,Comm Rep,Netherlands,Consulting,96,46,,Comm Rep,Match
134131,EMEACommercial,Company 10676,Prospect,Suspect,Comm Rep,Netherlands,Regional Commercial & Retail Banks,82,45,,Comm Rep,Match
134132,EMEACommercial,Company 10677,Prospect,Suspect,Comm Rep,Netherlands,Consulting,4,26,,Comm Rep,Match
134133,EMEACommercial,Company 10678,Prospect,Suspect,Comm Rep,Netherlands,Software - B2C,20,8,,Comm Rep,Match
134134,EMEACommercial,Company 10679,Prospect,Suspect,Comm Rep,Netherlands,Software - B2B,153,86,,Comm Rep,Match
134135,EMEACommercial,Company 10680,Prospect,Suspect,Comm Rep,Netherlands,Other Travel and Hospitality,34,54,,Comm Rep,Match
134136,EMEACommercial,Company 10681,Prospect,Suspect,Comm Rep,Netherlands,Consulting,12,35,,Comm Rep,Match
134137,EMEACommercial,Company 10682,Prospect,Suspect,Comm Rep,Belgium,Other Private Service,4,20,,Comm Rep,Match
134138,EMEACommercial,Company 10683,Prospect,Suspect,Comm Rep,Netherlands,Regional Commercial & Retail Banks,105,87,,Comm Rep,Match
134139,EMEACommercial,Company 10684,Prospect,Suspect,Comm Rep,Netherlands,Professional Services,18,44,,Comm Rep,Match
134140,EMEACommercial,Company 10685,Prospect,Suspect,Comm Rep,Netherlands,Regional Commercial & Retail Banks,7,26,,Comm Rep,Match
134141,EMEACommercial,Company 10686,Prospect,Suspect,Comm Rep,Netherlands,Consulting,15,41,,Comm Rep,Match
134142,EMEACommercial,Company 10687,Prospect,Suspect,Comm Rep,Netherlands,Consulting,89,76,,Comm Rep,Match
134143,EMEACommercial,Company 10688,Self Service,On Demand,Comm Rep,Netherlands,Nonprofit Organization,210,46,,Comm Rep,Match
134144,EMEACommercial,Company 10689,Prospect,Suspect,Comm Rep,Mauritius,Technology Development Services,10,83,,Comm Rep,Match
134145,EMEACommercial,Company 10690,Prospect,Suspect,Comm Rep,Netherlands,Regional Commercial & Retail Banks,2,46,,Comm Rep,Match
134146,EMEACommercial,Company 10691,Prospect,Suspect,Comm Rep,Netherlands,Software - B2B,84,39,,Comm Rep,Match
134147,EMEACommercial,Company 10692,Prospect,Suspect,Comm Rep,Netherlands,Video & Online Gaming,66,96,,Comm Rep,Match
134148,EMEACommercial,Company 10693,Prospect,Suspect,Comm Rep,Netherlands,Other Travel and Hospitality,26,70,,Comm Rep,Match
134149,EMEACommercial,Company 10694,Prospect,Suspect,Comm Rep,Belgium,Software - B2B,41,72,,Comm Rep,Match
134150,EMEACommercial,Company 10695,Prospect,Suspect,Comm Rep,Belgium,Media & Streaming,88,81,,Comm Rep,Match
134151,EMEACommercial,Company 10696,Self Service,On Demand,Comm Rep,United States,Regional Commercial & Retail Banks,130,80,,Comm Rep,Match
134152,EMEACommercial,Company 10697,Prospect,Suspect,Comm Rep,United Arab Emirates,Retailers & eCommerce,61,49,,Comm Rep,Match
134153,EMEACommercial,Company 10698,Self Service,On Demand,Comm Rep,Switzerland,Software - B2B,34,94,,Comm Rep,Match
134154,EMEACommercial,Company 10699,Prospect,Suspect,Comm Rep,South Africa,Insurance,148,53,,Comm Rep,Match
134155,EMEACommercial,Company 10700,Prospect,Suspect,Comm Rep,United Arab Emirates,Consulting,282,52,,Comm Rep,Match
134156,EMEACommercial,Company 10701,Prospect,Suspect,Comm Rep,United Arab Emirates,Construction,27,46,,Comm Rep,Match
134157,EMEACommercial,Company 10702,Self Service,On Demand,Comm Rep,Switzerland,Other Travel and Hospitality,10,41,,Comm Rep,Match
134158,EMEACommercial,Company 10703,Prospect,Suspect,Comm Rep,India,Retailers & eCommerce,233,49,,Comm Rep,Match
134159,EMEACommercial,Company 10704,Prospect,Suspect,Comm Rep,Belgium,Nonprofit Organization,285,86,,Comm Rep,Match
134160,EMEACommercial,Company 10705,Self Service,On Demand,Comm Rep,United States,Software - B2B,186,47,,Comm Rep,Match
134161,EMEACommercial,Company 10706,Prospect,Suspect,Comm Rep,United States,Fintech & Payments,76,92,,Comm Rep,Match
134162,EMEACommercial,Company 10707,Prospect,Suspect,Comm Rep,Belgium,Federal & National Government,3,57,,Comm Rep,Match
134163,EMEACommercial,Company 10708,Prospect,Suspect,Comm Rep,Switzerland,Power & Utilities,3,37,,Comm Rep,Match
134164,EMEACommercial,Company 10709,Self Service,On Demand,Comm Rep,Switzerland,Sports & Betting,266,63,,Comm Rep,Match
134165,EMEACommercial,Company 10710,Prospect,Suspect,Comm Rep,Netherlands,Consulting,48,27,,Comm Rep,Match
134166,EMEACommercial,Company 10711,Prospect,Suspect,Comm Rep,Switzerland,Wealth & Asset Management,19,42,,Comm Rep,Match
134167,EMEACommercial,Company 10712,Prospect,Suspect,Comm Rep,Netherlands,Professional Services,118,64,,Comm Rep,Match
134168,EMEACommercial,Company 10713,Prospect,Suspect,Comm Rep,United States,Software - B2B,13,45,,Comm Rep,Match
134169,EMEACommercial,Company 10714,Prospect,Churned,Comm Rep,Switzerland,Other Private Service,11,23,,Comm Rep,Match
134170,EMEACommercial,Company 10715,Prospect,Suspect,Comm Rep,Switzerland,Life Sciences Tech,1,27,,Comm Rep,Match
