Account ID,Account Owner Region,Account Name,Type,Sub Type,Support SDR,Billing Country,Industry,Employees,Account Propensity Score (APS),Global 2000 Rank
139474,EMEACommercial,Company 16019,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,3,14,
139475,EMEACommercial,Company 16020,Prospect,Churned,Comm Rep,Germany,Retailers & eCommerce,1,13,
139476,EMEACommercial,Company 16021,Prospect,Suspect,Comm Rep,United States,Wealth & Asset Management,12,50,
139477,EMEACommercial,Company 16022,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,108,48,
139478,EMEACommercial,Company 16023,Prospect,Suspect,Comm Rep,Germany,"QSR, Restaurants & Food Service",9,13,
139479,EMEACommercial,Company 16024,Prospect,Suspect,Comm Rep,Germany,Professional Services,1,26,
139480,EMEACommercial,Company 16025,Prospect,Suspect,Comm Rep,Germany,Hotels and Accommodations,1,31,
139481,EMEACommercial,Company 16026,Self Service,On Demand,Comm Rep,United States,Retailers & eCommerce,436,91,
139482,EMEACommercial,Company 16027,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,51,61,
139483,EMEACommercial,Company 16028,Self Service,On Demand,Comm Rep,Germany,Software - B2B,283,78,
139484,EMEACommercial,Company 16029,Self Service,On Demand,Comm Rep,United States,Software - B2B,283,79,
139485,EMEACommercial,Company 16030,Prospect,Suspect,Comm Rep,Germany,Software - B2B,14,65,
139486,EMEACommercial,Company 16031,Self Service,On Demand,Comm Rep,Germany,Software - B2B,283,79,
139487,EMEACommercial,Company 16032,Prospect,Suspect,Comm Rep,Germany,Software - B2B,1,22,
139488,EMEACommercial,Company 16033,Self Service,On Demand,Comm Rep,Germany,Industrial Goods,61,61,1243
139489,EMEACommercial,Company 16034,Prospect,Suspect,Comm Rep,Germany,Media & Streaming,17,39,
139490,EMEACommercial,Company 16035,Prospect,Suspect,Comm Rep,Germany,Software - B2B,3,43,
139491,EMEACommercial,Company 16036,Prospect,Suspect,Comm Rep,Germany,,59,50,
139492,EMEACommercial,Company 16037,Self Service,On Demand,Comm Rep,Germany,Agencies,65,65,
139493,EMEACommercial,Company 16038,Prospect,Suspect,Comm Rep,Germany,Software - B2B,57,66,
139494,EMEACommercial,Company 16039,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,85,65,
139495,EMEACommercial,Company 16040,Prospect,Suspect,Comm Rep,Germany,Other Travel and Hospitality,9,51,
139496,EMEACommercial,Company 16041,Self Service,Inactive,Comm Rep,Germany,Fintech & Payments,3,25,
139497,EMEACommercial,Company 16042,Prospect,Suspect,Comm Rep,Germany,Software - B2B,34,52,1859
139498,EMEACommercial,Company 16043,Self Service,On Demand,Comm Rep,Germany,Software - B2B,283,79,
139499,EMEACommercial,Company 16044,Self Service,On Demand,Comm Rep,United States,Software - B2B,283,79,
139500,EMEACommercial,Company 16045,Self Service,On Demand,Comm Rep,Germany,Software - B2B,283,79,
139501,EMEACommercial,Company 16046,Self Service,On Demand,Comm Rep,Germany,Software - B2B,283,79,
139502,EMEACommercial,Company 16047,Self Service,On Demand,Comm Rep,Germany,Software - B2B,283,79,
139503,EMEACommercial,Company 16048,Self Service,On Demand,Comm Rep,Germany,Software - B2B,283,79,
139504,EMEACommercial,Company 16049,Self Service,On Demand,Comm Rep,Germany,Software - B2B,283,79,
139505,EMEACommercial,Company 16050,Self Service,On Demand,Comm Rep,Germany,Software - B2B,283,79,
139506,EMEACommercial,Company 16051,Prospect,Suspect,Comm Rep,Germany,Software - B2C,55,25,1163
139507,EMEACommercial,Company 16052,Self Service,On Demand,Comm Rep,United States,Software - B2B,19,52,
139508,EMEACommercial,Company 16053,Prospect,Suspect,Comm Rep,Germany,AdTech & MarTech,20,27,
139509,EMEACommercial,Company 16054,Self Service,On Demand,Comm Rep,United States,Retailers & eCommerce,10,82,
139510,EMEACommercial,Company 16055,Prospect,Suspect,Comm Rep,Germany,Consulting,3,33,
139511,EMEACommercial,Company 16056,Self Service,On Demand,Comm Rep,Germany,Logistics & Service Providers,23,72,
139512,EMEACommercial,Company 16057,Prospect,Suspect,Comm Rep,Germany,Software - B2B,10,19,
139513,EMEACommercial,Company 16058,Self Service,On Demand,Comm Rep,Germany,Nonprofit Organization,5390,83,
139514,EMEACommercial,Company 16059,Prospect,Suspect,Comm Rep,Germany,FinServ Data Providers,8,77,
139515,EMEACommercial,Company 16060,Customer,Technical Services,Comm Rep,Georgia,Regional Commercial & Retail Banks,11,25,
139516,EMEACommercial,Company 16061,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,1,16,
139517,EMEACommercial,Company 16062,Prospect,Suspect,Comm Rep,Germany,"Logistics, Transportation & Supply Chain",1,49,
139518,EMEACommercial,Company 16063,Self Service,On Demand,Comm Rep,United States,Software - B2B,55,83,
139519,EMEACommercial,Company 16064,Self Service,On Demand,Comm Rep,Germany,Wealth & Asset Management,577,84,
139520,EMEACommercial,Company 16065,Prospect,Suspect,Comm Rep,Germany,Technology Development Services,1,37,
139521,EMEACommercial,Company 16066,Prospect,Suspect,Comm Rep,Germany,Wealth & Asset Management,16,32,
139522,EMEACommercial,Company 16067,Prospect,Suspect,Comm Rep,Germany,Softlines,1,24,
139523,EMEACommercial,Company 16068,Prospect,Suspect,Comm Rep,Germany,Software - B2B,1,12,
139524,EMEACommercial,Company 16069,Prospect,Suspect,Comm Rep,Germany,Professional Services,1,52,
139525,EMEACommercial,Company 16070,Prospect,Suspect,Comm Rep,Germany,Software - B2B,13,59,
139526,EMEACommercial,Company 16071,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,11,14,
139527,EMEACommercial,Company 16072,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,75,73,
139528,EMEACommercial,Company 16073,Prospect,Suspect,Comm Rep,Germany,Agencies,26,17,
139529,EMEACommercial,Company 16074,Prospect,Suspect,Comm Rep,Germany,Software - B2B,34,62,
139530,EMEACommercial,Company 16075,Prospect,Suspect,Comm Rep,Germany,Agencies,6,25,
139531,EMEACommercial,Company 16076,Prospect,Suspect,Comm Rep,Germany,Construction,5,16,
139532,EMEACommercial,Company 16077,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,146,87,
139533,EMEACommercial,Company 16078,Self Service,On Demand,Comm Rep,Germany,Software - B2C,4453,78,
139534,EMEACommercial,Company 16079,Self Service,On Demand,Comm Rep,Germany,Software - B2B,6,16,
139535,EMEACommercial,Company 16080,Self Service,On Demand,Comm Rep,Germany,Software - B2B,14,66,
139536,EMEACommercial,Company 16081,Prospect,Suspect,Comm Rep,Germany,Software - B2B,31,66,
139537,EMEACommercial,Company 16082,Prospect,Suspect,Comm Rep,Germany,Software - B2B,7,40,
139538,EMEACommercial,Company 16083,Prospect,Suspect,Comm Rep,Germany,Power & Utilities,17,20,
139539,EMEACommercial,Company 16084,Prospect,Suspect,Comm Rep,Germany,Software - B2B,3,26,
139540,EMEACommercial,Company 16085,Self Service,On Demand,Comm Rep,Germany,Regional Commercial & Retail Banks,7,39,
139541,EMEACommercial,Company 16086,Prospect,Suspect,Comm Rep,Germany,Software - B2B,2,51,
139542,EMEACommercial,Company 16087,Prospect,Suspect,Comm Rep,Germany,Software - B2B,1,34,
139543,EMEACommercial,Company 16088,Prospect,Suspect,Comm Rep,Germany,Software - B2B,48,73,
139544,EMEACommercial,Company 16089,Self Service,On Demand,Comm Rep,Germany,Media & Streaming,3,85,
139545,EMEACommercial,Company 16090,Prospect,Suspect,Comm Rep,Germany,Agencies,19,28,
139546,EMEACommercial,Company 16091,Prospect,Suspect,Comm Rep,Germany,AdTech & MarTech,107,40,
139547,EMEACommercial,Company 16092,Prospect,Suspect,Comm Rep,Germany,Professional Services,1,36,
139548,EMEACommercial,Company 16093,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,49,14,
139549,EMEACommercial,Company 16094,Prospect,Suspect,Comm Rep,Germany,Agencies,33,12,
139550,EMEACommercial,Company 16095,Prospect,Suspect,Comm Rep,Germany,Agencies,26,14,
139551,EMEACommercial,Company 16096,Prospect,Suspect,Comm Rep,Germany,"Logistics, Transportation & Supply Chain",202,73,
139552,EMEACommercial,Company 16097,Prospect,Suspect,Comm Rep,Germany,Technology Development Services,102,11,1508
139553,EMEACommercial,Company 16098,Prospect,Suspect,Comm Rep,Germany,Video & Online Gaming,3,35,
139554,EMEACommercial,Company 16099,Prospect,Suspect,Comm Rep,Germany,Technology Development Services,28,69,
139555,EMEACommercial,Company 16100,Prospect,Suspect,Comm Rep,Germany,Software - B2B,195,47,
139556,EMEACommercial,Company 16101,Prospect,Suspect,Comm Rep,Germany,Video & Online Gaming,289,81,
139557,EMEACommercial,Company 16102,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,115,28,
139558,EMEACommercial,Company 16103,Prospect,Suspect,Comm Rep,Germany,Softlines,184,92,
139559,EMEACommercial,Company 16104,Prospect,Suspect,Comm Rep,Germany,AdTech & MarTech,20,56,
139560,EMEACommercial,Company 16105,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,594,96,
139561,EMEACommercial,Company 16106,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,165,88,
139562,EMEACommercial,Company 16107,Self Service,Inactive,Comm Rep,Germany,Retailers & eCommerce,3,27,
139563,EMEACommercial,Company 16108,Prospect,Suspect,Comm Rep,Germany,Professional Services,44,18,
139564,EMEACommercial,Company 16109,Self Service,On Demand,Comm Rep,Germany,Software - B2B,3,38,
139565,EMEACommercial,Company 16110,Prospect,Suspect,Comm Rep,Germany,Software - B2B,143,37,
139566,EMEACommercial,Company 16111,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,1,27,
139567,EMEACommercial,Company 16112,Customer,On Demand,Comm Rep,Germany,Software - B2B,131,92,
139568,EMEACommercial,Company 16113,Self Service,Inactive,Comm Rep,Germany,Fintech & Payments,1,16,
139569,EMEACommercial,Company 16114,Prospect,Suspect,Comm Rep,United States,Hardlines,3,22,
139570,EMEACommercial,Company 16115,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,171,76,863
139571,EMEACommercial,Company 16116,Prospect,Suspect,Comm Rep,United States,Software - B2B,4,27,
139572,EMEACommercial,Company 16117,Prospect,Suspect,Comm Rep,Germany,Softlines,6,15,
139573,EMEACommercial,Company 16118,Prospect,Suspect,Comm Rep,Germany,Fintech & Payments,2,30,
139574,EMEACommercial,Company 16119,Prospect,Suspect,Comm Rep,Germany,"Grocery, Consumables, Food & Beverage",5,8,
139575,EMEACommercial,Company 16120,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,345,60,
139576,EMEACommercial,Company 16121,Prospect,Suspect,Comm Rep,Germany,Technology Hardware,143,32,1146
139577,EMEACommercial,Company 16122,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,109,82,
139578,EMEACommercial,Company 16123,Prospect,Suspect,Comm Rep,Germany,Softlines,31,50,
139579,EMEACommercial,Company 16124,Prospect,Suspect,Comm Rep,Germany,Software - B2C,99,45,
139580,EMEACommercial,Company 16125,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,80,32,
139581,EMEACommercial,Company 16126,Prospect,Suspect,Comm Rep,Germany,Hardlines,657,85,
139582,EMEACommercial,Company 16127,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,29,15,
139583,EMEACommercial,Company 16128,Prospect,Suspect,Comm Rep,Germany,Software - B2B,15,43,
139584,EMEACommercial,Company 16129,Prospect,Suspect,Comm Rep,Germany,Consulting,3,31,
139585,EMEACommercial,Company 16130,Prospect,Suspect,Comm Rep,Germany,Professional Services,3,14,
139586,EMEACommercial,Company 16131,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,8,19,
139587,EMEACommercial,Company 16132,Prospect,Suspect,Comm Rep,Germany,Federal & National Government,316,55,
139588,EMEACommercial,Company 16133,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,22,83,
139589,EMEACommercial,Company 16134,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,1103,85,
139590,EMEACommercial,Company 16135,Prospect,Suspect,Comm Rep,Germany,Professional Services,1,11,
139591,EMEACommercial,Company 16136,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,307,84,
139592,EMEACommercial,Company 16137,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,15,26,
139593,EMEACommercial,Company 16138,Prospect,Suspect,Comm Rep,Germany,Nonprofit Organization,0,23,
139594,EMEACommercial,Company 16139,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,9,44,
139595,EMEACommercial,Company 16140,Prospect,Suspect,Comm Rep,Germany,Media & Streaming,432,77,
139596,EMEACommercial,Company 16141,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,1,20,
139597,EMEACommercial,Company 16142,Prospect,Suspect,Comm Rep,Germany,Other Travel and Hospitality,226,80,
139598,EMEACommercial,Company 16143,Prospect,Suspect,Comm Rep,Germany,Agencies,17,46,
139599,EMEACommercial,Company 16144,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,7,19,
139600,EMEACommercial,Company 16145,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,32,37,
139601,EMEACommercial,Company 16146,Prospect,Suspect,Comm Rep,Germany,Professional Services,2,27,
139602,EMEACommercial,Company 16147,Prospect,Suspect,Comm Rep,Germany,Wealth & Asset Management,23,37,
139603,EMEACommercial,Company 16148,Prospect,Suspect,Comm Rep,Germany,Nonprofit Organization,1,8,1790
139604,EMEACommercial,Company 16149,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,1,18,
139605,EMEACommercial,Company 16150,Prospect,Suspect,Comm Rep,Germany,Consulting,57,69,
139606,EMEACommercial,Company 16151,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,2,10,
139607,EMEACommercial,Company 16152,Prospect,Suspect,Comm Rep,Germany,Software - B2B,60,59,
139608,EMEACommercial,Company 16153,Self Service,On Demand,Comm Rep,Germany,K-12 & Higher Education,2363,90,
139609,EMEACommercial,Company 16154,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,41,42,
139610,EMEACommercial,Company 16155,Prospect,Suspect,Comm Rep,Germany,Wealth & Asset Management,435,97,
139611,EMEACommercial,Company 16156,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,259,56,
139612,EMEACommercial,Company 16157,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,1,82,
139613,EMEACommercial,Company 16158,Prospect,Suspect,Comm Rep,Germany,Other Private Service,221,95,
139614,EMEACommercial,Company 16159,Prospect,Suspect,Comm Rep,Germany,Software - B2C,2,22,
139615,EMEACommercial,Company 16160,Prospect,Suspect,Comm Rep,Germany,"Logistics, Transportation & Supply Chain",62,91,
139616,EMEACommercial,Company 16161,Prospect,Suspect,Comm Rep,Germany,Professional Services,53,40,
139617,EMEACommercial,Company 16162,Prospect,Suspect,Comm Rep,Germany,AdTech & MarTech,214,83,
139618,EMEACommercial,Company 16163,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,1,32,
139619,EMEACommercial,Company 16164,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,3,53,
139620,EMEACommercial,Company 16165,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,1,13,
139621,EMEACommercial,Company 16166,Prospect,Suspect,Comm Rep,Germany,Wealth & Asset Management,4,12,
139622,EMEACommercial,Company 16167,Prospect,Suspect,Comm Rep,Germany,Software - B2C,30,27,
139623,EMEACommercial,Company 16168,Prospect,Suspect,Comm Rep,Germany,Software - B2B,458,75,
139624,EMEACommercial,Company 16169,Prospect,Suspect,Comm Rep,Germany,Nonprofit Organization,2,13,
139625,EMEACommercial,Company 16170,Prospect,Suspect,Comm Rep,Germany,Insurance,55,33,
139626,EMEACommercial,Company 16171,Prospect,Suspect,Comm Rep,Germany,Automotive,154,91,
139627,EMEACommercial,Company 16172,Prospect,Suspect,Comm Rep,Germany,Professional Services,10438,72,
139628,EMEACommercial,Company 16173,Prospect,Suspect,Comm Rep,Germany,Media & Streaming,63,45,
139629,EMEACommercial,Company 16174,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,119,72,
139630,EMEACommercial,Company 16175,Prospect,Suspect,Comm Rep,Germany,Consulting,1,14,
139631,EMEACommercial,Company 16176,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,185,93,
139632,EMEACommercial,Company 16177,Prospect,Suspect,Comm Rep,Germany,Softlines,31,65,
139633,EMEACommercial,Company 16178,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,16,55,
139634,EMEACommercial,Company 16179,Prospect,Suspect,Comm Rep,Germany,"Oil & Gas, Chemicals, and Mining",658,48,
139635,EMEACommercial,Company 16180,Prospect,Suspect,Comm Rep,Germany,Automotive,474,58,
139636,EMEACommercial,Company 16181,Prospect,Suspect,Comm Rep,Germany,Software - B2B,311,81,
139637,EMEACommercial,Company 16182,Self Service,Inactive,Comm Rep,Germany,Fintech & Payments,24,34,
139638,EMEACommercial,Company 16183,Prospect,Suspect,Comm Rep,Germany,AdTech & MarTech,13,14,
139639,EMEACommercial,Company 16184,Self Service,On Demand,Comm Rep,Germany,Consulting,53,81,
139640,EMEACommercial,Company 16185,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,208,81,
139641,EMEACommercial,Company 16186,Prospect,Suspect,Comm Rep,Germany,Software - B2C,19,71,
139642,EMEACommercial,Company 16187,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,170,57,
139643,EMEACommercial,Company 16188,Self Service,On Demand,Comm Rep,Germany,Software - B2C,6,49,
139644,EMEACommercial,Company 16189,Prospect,Suspect,Comm Rep,Germany,Technology Development Services,29,39,
139645,EMEACommercial,Company 16190,Self Service,On Demand,Comm Rep,Germany,Software - B2B,40,70,
139646,EMEACommercial,Company 16191,Self Service,On Demand,Comm Rep,Germany,Software - B2B,234,85,
139647,EMEACommercial,Company 16192,Self Service,On Demand,Comm Rep,United States,Software - B2B,264,89,
139648,EMEACommercial,Company 16193,Self Service,On Demand,Comm Rep,Germany,Software - B2B,283,79,
139649,EMEACommercial,Company 16194,Self Service,On Demand,Comm Rep,Germany,Nonprofit Organization,336,31,
139650,EMEACommercial,Company 16195,Self Service,On Demand,Comm Rep,United States,,104,79,
139651,EMEACommercial,Company 16196,Self Service,On Demand,Comm Rep,Germany,Software - B2B,81,70,
139652,EMEACommercial,Company 16197,Self Service,On Demand,Comm Rep,Germany,Software - B2B,86,87,
139653,EMEACommercial,Company 16198,Self Service,On Demand,Comm Rep,Germany,Other Travel and Hospitality,4,89,
139654,EMEACommercial,Company 16199,Prospect,Suspect,Comm Rep,Germany,Professional Services,31,24,
139655,EMEACommercial,Company 16200,Self Service,On Demand,Comm Rep,Germany,Software - B2B,283,79,
139656,EMEACommercial,Company 16201,Self Service,On Demand,Comm Rep,Germany,Software - B2B,283,79,
139657,EMEACommercial,Company 16202,Self Service,On Demand,Comm Rep,Germany,Software - B2B,86,87,
139658,EMEACommercial,Company 16203,Self Service,On Demand,Comm Rep,Germany,Professional Services,4,44,
